🐼lalala👉恭喜,#genre#
浙江卫视,http://61.136.67.238:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.170.164.195:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.54.14.232:9801udp://@227.1.2.85:10504
浙江卫视Tel,http://112.6.117.141:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
海南,http://113.218.218.5:8001/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://106.52.31.219:9901aaaaaaaa
海南卫视,http://111.225.112.123:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://111.225.115.13:808/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://111.33.89.26:9901rtp://224.2.5.51:6051
海南卫视,http://113.135.194.13:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://113.201.61.98:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://121.19.134.190:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://121.19.134.48:808/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://123.132.234.158:8154/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://123.139.57.170:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://124.238.110.140:9999udp://@224.254.201.125:6288
海南卫视,http://221.226.4.10:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.173.134.150:8888/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.71.189.186:9901/tsfile/live/0114_6.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.89.107.42:9876/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.92.7.170:3333/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://222.92.7.170:3334/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://43.139.34.228:8008udp://@224.1.1.82:5074
海看健康Tel,http://112.6.117.141:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
海看剧场Tel,http://112.6.117.141:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
海看大片Tel,http://112.6.117.141:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
海看少儿Tel,http://112.6.117.141:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
海看教育Tel,http://112.6.117.141:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
海看演艺Tel,http://112.6.117.141:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
海看演艺Tel,http://112.6.117.141:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
海看热播Tel,http://112.6.117.141:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=0&authid=0
淘电影,http://115.171.86.251:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://10.10.73.254:8800/live/32/index.m3u8
深圳卫视,http://103.48.232.8:8008/paiptv/SZTV.m3u8
深圳卫视,http://106.52.31.219:9901aaaaaaaa
深圳卫视,http://111.225.112.123:808/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.225.115.13:808/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.33.89.26:9901rtp://224.2.5.138:8138
深圳卫视,http://113.135.194.13:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://113.195.162.70:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://113.201.61.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://113.218.218.5:8001/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://115.171.86.251:9901/tsfile/live/16047_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.81.81.159:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://118.81.96.9:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://121.19.134.190:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://121.19.134.48:808/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.132.234.158:8154/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.138.216.44:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://123.139.57.170:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://123.183.24.83:6666/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.165.251.82:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.231.212.9:9999udp://@228.1.1.24:6024
深圳卫视,http://124.231.215.166:9999udp://@228.1.1.24:6024
深圳卫视,http://124.238.110.140:9999udp://@224.254.200.50:8020
深圳卫视,http://192.168.20.200:8008/paiptv/SZWS.m3u8
深圳卫视,http://219.135.208.218:8083/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://219.144.185.82:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://220.180.109.207:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://221.226.4.10:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.173.134.150:8888/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.71.189.186:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.89.107.42:9876/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.92.7.170:3333/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.92.7.170:3334/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://223.112.219.174:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://39.164.222.163:888udp://@224.1.1.32:10032
深圳卫视,http://43.139.34.228:8008udp://@224.1.1.59:5051
深圳卫视,http://49.234.31.101:7004udp://@224.9.2.61:5000
深圳卫视,http://58.210.23.42:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.48.75.130:3052/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.62.8.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.54.14.232:9801udp://@227.1.2.91:10540
深圳卫视Tel,http://112.6.117.141:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
游戏风云,http://61.170.164.195:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://10.10.73.254:8800/live/33/index.m3u8
湖北卫视,http://103.48.232.8:8008/paiptv/HBTV.m3u8
湖北卫视,http://111.225.112.123:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.225.115.13:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.33.89.26:9901rtp://224.2.5.183:8183
湖北卫视,http://113.195.162.70:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://113.201.61.98:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://113.57.103.216:9000/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://115.171.86.251:9901/tsfile/live/16048_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://118.81.81.159:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://118.81.96.9:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://121.19.134.190:808/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://121.19.134.48:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://123.132.234.158:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://123.139.57.170:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.154.30.59:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.183.24.83:6666/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.165.251.82:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.231.212.9:9999udp://@228.1.1.29:6029
湖北卫视,http://124.231.215.166:9999udp://@228.1.1.29:6029
湖北卫视,http://124.238.110.140:9999udp://@224.254.200.164:6000
湖北卫视,http://192.168.20.200:8008/paiptv/HBTV.m3u8
湖北卫视,http://219.135.208.218:8083/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://219.144.185.82:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://220.180.109.207:9902/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.173.134.150:8888/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.71.189.186:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.92.7.170:3333/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.92.7.170:3334/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://39.164.222.163:888udp://@224.1.1.33:10033
湖北卫视,http://42.49.189.17:9008/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://43.139.34.228:8008udp://@224.1.1.65:5057
湖北卫视,http://49.234.31.101:7004udp://@224.9.2.62:5000
湖北卫视,http://58.210.23.42:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.48.75.130:3052/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.170.164.195:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.54.14.232:9801udp://@227.1.2.90:10534
湖北卫视,http://www.zhongyunkj.com:58008/paiptv/HBWS.m3u8
湖北垄上,http://113.57.103.216:9000/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://113.57.103.216:9000/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://113.57.103.216:9000/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://211.142.224.62:2023rtp://239.1.0.113:1025
湖南卫视,http://10.10.73.254:8800/live/26/index.m3u8
湖南卫视,http://103.48.232.8:8008/paiptv/HN.m3u8
湖南卫视,http://106.52.31.219:9901aaaaaaaa
湖南卫视,http://111.225.112.123:808/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.225.115.13:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.33.89.26:9901rtp://224.2.5.139:8139
湖南卫视,http://112.6.117.141:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.135.194.13:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.195.162.70:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://113.201.61.98:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://113.218.218.5:8001/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.57.103.216:9000/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://113.66.7.73:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.171.86.251:9901/tsfile/live/16035_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.21.123.204:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://118.81.81.159:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://118.81.96.9:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://121.19.134.190:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://121.19.134.48:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.132.234.158:8154/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.138.216.44:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://123.139.57.170:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.154.30.205:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.154.30.59:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.183.24.83:6666/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.165.251.82:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.231.212.9:9999udp://@228.1.1.13:6013
湖南卫视,http://124.231.215.166:9999udp://@228.1.1.13:6013
湖南卫视,http://124.238.110.140:9999udp://@224.254.200.48:8012
湖南卫视,http://211.142.224.62:2023rtp://@239.1.0.104:1025
湖南卫视,http://219.135.208.218:8083/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://219.137.29.213:4433/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://219.144.185.82:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.226.4.10:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.173.134.150:8888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.71.189.186:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.92.7.170:3333/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.92.7.170:3334/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://223.112.219.174:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://39.164.222.163:888udp://@224.1.1.24:10024
湖南卫视,http://42.49.189.17:9008/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://43.139.34.228:8008udp://@224.1.1.60:5052
湖南卫视,http://49.234.31.101:7004udp://@224.9.2.49:5000
湖南卫视,http://58.210.23.42:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.48.75.130:3052/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.62.8.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.67.238:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.170.164.195:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.54.14.232:9801udp://@227.1.2.50:10294
湖南娱乐,http://113.218.218.5:8001/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://124.231.212.9:9999udp://@228.1.1.18:6018
湖南娱乐,http://124.231.215.166:9999udp://@228.1.1.18:6018
湖南娱乐,http://211.142.224.62:2023rtp://239.1.0.109:1025
湖南娱乐,http://42.49.189.17:9008/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南导视,http://124.231.212.9:9999udp://@228.1.1.45:6045
湖南导视,http://124.231.215.166:9999udp://@228.1.1.45:6045
湖南教育,http://124.231.212.9:9999udp://@228.1.1.46:6046
湖南教育,http://124.231.215.166:9999udp://@228.1.1.46:6046
湖南教育,http://211.142.224.62:2023rtp://239.1.0.201:1025
湖南爱晚,http://124.231.212.9:9999udp://@228.1.1.21:6021
湖南爱晚,http://124.231.215.166:9999udp://@228.1.1.21:6021
湖南爱晚,http://42.49.189.17:9008/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://124.231.212.9:9999udp://@228.1.1.19:6019
湖南电影,http://124.231.215.166:9999udp://@228.1.1.19:6019
湖南电影,http://211.142.224.62:2023rtp://@239.1.0.107:1025
湖南电影,http://42.49.189.17:9008/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://124.231.212.9:9999udp://@228.1.1.20:6020
湖南电视剧,http://124.231.215.166:9999udp://@228.1.1.20:6020
湖南电视剧,http://211.142.224.62:2023rtp://239.1.0.106:1025
湖南电视剧,http://42.49.189.17:9008/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://124.231.212.9:9999udp://@228.1.1.14:6014
湖南经视,http://124.231.215.166:9999udp://@228.1.1.14:6014
湖南经视,http://211.142.224.62:2023rtp://@239.1.0.181:1025
湖南经视,http://42.49.189.17:9008/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://113.218.218.5:8001/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://124.231.212.9:9999udp://@228.1.1.17:6017
湖南都市,http://124.231.215.166:9999udp://@228.1.1.17:6017
湖南都市,http://211.142.224.62:2023rtp://239.1.0.110:1025
湖南都市,http://42.49.189.17:9008/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰卡通,http://113.218.218.5:8001/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰纪实,http://43.139.34.228:8008udp://@224.1.1.99:5091
澳亚卫视,http://43.139.34.228:8008udp://@224.1.1.91:5083
炫动卡通,http://113.195.162.70:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
炫动卡通,http://222.89.107.42:9876/tsfile/live/0017_4.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://43.139.34.228:8008udp://@224.1.1.52:5044
炫动卡通,http://49.234.31.101:7004udp://@224.9.2.43:5000
炫动卡通,http://61.170.164.195:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通Tel,http://112.6.117.141:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
热播剧场,http://39.164.222.163:888udp://@224.1.1.70:10070
爱生活,http://39.164.222.163:888udp://@224.1.1.105:10105
环球世界Tel,http://112.6.117.141:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
环球奇观,http://124.238.110.140:9999udp://@239.254.200.105:6238
环球奇观,http://43.139.34.228:8008udp://@224.1.1.118:5110
环球旅游,http://124.238.110.140:9999udp://@239.254.201.161:6264
现代教育,http://106.52.31.219:9901aaaaaaaa
现代教育,http://43.139.34.228:8008udp://@224.1.1.96:5088
甘肃卫视,http://10.10.73.254:8800/live/47/index.m3u8
甘肃卫视,http://106.52.31.219:9901aaaaaaaa
甘肃卫视,http://111.225.112.123:808/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://111.33.89.26:9901rtp://224.2.5.12:6012
甘肃卫视,http://112.6.117.141:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://113.135.194.13:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://113.195.162.70:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://113.201.61.98:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://115.171.86.251:9901/tsfile/live/16057_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://121.19.134.190:808/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.132.234.158:8154/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.138.216.44:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://123.139.57.170:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://123.183.24.83:6666/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://124.231.212.9:9999udp://@228.1.1.55:6055
甘肃卫视,http://124.231.215.166:9999udp://@228.1.1.55:6055
甘肃卫视,http://124.238.110.140:9999udp://@224.254.200.90:8188
甘肃卫视,http://219.135.208.218:8083/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://219.144.185.82:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://220.180.109.207:9902/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://222.173.134.150:8888/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.71.189.186:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.89.107.42:9876/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.92.7.170:3333/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.92.7.170:3334/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://39.164.222.163:888udp://@224.1.1.49:10049
甘肃卫视,http://43.139.34.228:8008/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://43.139.34.228:8008udp://@224.1.1.88:5080
甘肃卫视,http://49.234.31.101:7004udp://@224.9.2.98:5000
甘肃卫视,http://58.210.23.42:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://61.54.14.232:9801udp://@227.1.2.44:10258
电子体育Tel,http://112.6.117.141:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
电影,http://124.231.212.9:9999udp://@228.1.1.122:6122
电影,http://124.231.215.166:9999udp://@228.1.1.122:6122
电影1,http://111.33.89.26:9901udp://@224.2.3.1:7000
电视剧,http://61.136.67.238:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
电视剧轮播,http://59.48.75.130:3052/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://124.238.110.140:9999udp://@239.254.200.142:6256
电视指南Tel,http://112.6.117.141:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
百姓健康Tel,http://112.6.117.141:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
百姓调解,http://222.89.107.42:9876/tsfile/live/0017_6.m3u8?key=txiptv&playlive=1&authid=0
相声小品,http://39.164.222.163:888udp://@224.1.1.84:10084
石家庄生活,http://123.183.24.83:6666/tsfile/live/faacts/1005_1.m3u8?key=txiptv&playlive=1&authid=0
科普中国武清站,http://111.33.89.26:9901udp://@224.2.3.8:7000
秦皇岛1,http://111.225.115.13:808/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
秦皇岛1,http://121.19.134.48:808/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
移动戏曲,http://39.164.222.163:888udp://@224.1.1.65:10065
第一剧场,http://106.52.31.219:9901aaaaaaaa
第一财经,http://222.71.189.186:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
第一财经,http://61.170.164.195:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
精彩电影,http://43.139.34.228:8008udp://@224.1.1.15:5007
纪实,http://124.238.110.140:9999udp://@239.254.200.58:8060
纪实,http://39.164.222.163:888udp://@224.1.1.111:10111
纪实人文,http://111.225.112.123:808/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
纪实人文,http://111.33.89.26:9901udp://@224.2.2.239:7000
纪实人文,http://121.19.134.190:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://39.164.222.163:888udp://@224.1.1.71:10071
经典电影,http://49.234.31.101:7004udp://@224.9.2.47:5000
经典电影,http://59.48.75.130:3052/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://61.54.14.232:9801udp://@227.1.2.167:11020
经济科教,http://106.52.31.219:9901aaaaaaaa
综合卫视,http://49.234.31.101:7004udp://@224.9.2.97:5000
美妆,http://39.164.222.163:888udp://@224.1.1.112:10112
美食汇,http://222.89.107.42:9876/tsfile/live/0017_5.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://43.139.34.228:8008udp://@224.1.1.16:5008
翡翠台,http://49.234.31.101:7004udp://@224.9.2.10:5000
老故事,http://106.52.31.219:9901aaaaaaaa
老故事,http://113.195.162.70:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
老故事,http://124.238.110.140:9999udp://@239.254.200.104:6237
衡水综合,http://111.225.115.13:808/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
衡水综合,http://121.19.134.48:808/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://10.10.73.254:8800/live/42/index.m3u8
西藏卫视,http://106.52.31.219:9901aaaaaaaa
西藏卫视,http://111.225.112.123:808/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://111.33.89.26:9901rtp://224.2.5.39:6039
